id,companyName,categoriesName
1032900104,KYZN,"Pendidikan/Pelatihan,Pendidikan"
1032899924,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899893,Bayak cargo,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032899909,Transfez,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032899379,Transfez,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032899689,Transfez,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032900257,American Embassy,"Pelayanan,Teknikal & Bantuan Pelanggan"
1032900245,PT SWAKARYA INSAN MANDIRI,"Penjualan / Pemasaran,Telesales/Telemarketing"
1032899377,KYZN,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899362,Roti Romi,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899851,Louis Vuitton,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032899937,Palladium Group,"Pendidikan/Pelatihan,Pelatihan & Pengembangan"
1032899521,Marriott International,"Hotel/Restoran,Hotel/Pariwisata"
1032899914,Marriott International,"Sumber Daya Manusia/Personalia,Sekretaris"
1032899364,Transfez,
1032899348,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899766,Marriott International,"Penjualan / Pemasaran,Penjualan Ritel"
1032899407,KYZN,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032904809,L'Oréal,"Penjualan / Pemasaran,Penjualan - Korporasi"
1032899984,KYZN,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032899595,Dil Rani Restaurant,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032900033,Colette Lola,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032899978,Hotel Grand Hyatt Bali,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899540,CV Promoda Kreasi Ultima,"Manufaktur,Manufaktur"
1032899704,Transfez,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032899973,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899347,Transfez,"Hotel/Restoran,Hotel/Pariwisata"
1032900174,KYZN,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032899219,Pt. Mentari Mas Multimoda,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032899489,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032813783,Friesland Campina,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032899946,KYZN,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032900253,Marriott International,"Penjualan / Pemasaran,Penjualan Ritel"
1032900231,Palladium Group,"Penjualan / Pemasaran,Penjualan Ritel"
1032899920,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899912,Zettabyte sebagai rekruter Zettabyte Pte Ltd,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032648539,PT Aplikasi Karya Anak Bangsa,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032899315,PT Graha Karya Informasi,"Sains,Aktuaria/Statistik"
1032648585,PT Aplikasi Karya Anak Bangsa,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032826341,ibis Styles Jakarta Sunter,"Manufaktur,Pemeliharaan"
1032900189,CBN Group,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
1032899467,ibis Styles Jakarta Sunter,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899331,PT Graha Karya Informasi,"Sains,Aktuaria/Statistik"
1032899905,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899253,Marriott International,"Manufaktur,Pemeliharaan"
1032648646,PT Asuransi Allianz Life Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032899552,CV Promoda Kreasi Ultima,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032648619,PT Mondelez Indonesia,"Sains,Teknologi Makanan/Ahli Gizi"
1032900066,PT OS Selnajaya Indonesia,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
1032648633,PT Ernst & Young Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032899581,CV Promoda Kreasi Ultima,"Manufaktur,Manufaktur"
1032899309,KYZN,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032899323,PT Graha Karya Informasi,"Sains,Aktuaria/Statistik"
1032899943,Carousell,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032899780,Transfez,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
1032900148,Bayak cargo,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032899670,ibis Styles Jakarta Sunter,"Hotel/Restoran,Hotel/Pariwisata"
1032648675,PT Aplikasi Karya Anak Bangsa,"Sumber Daya Manusia/Personalia,Top Management / Manajemen Tingkat Atas"
1032899586,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032900018,AILIMA,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
1032899344,PT Graha Karya Informasi,"Sains,Aktuaria/Statistik"
1032899959,Hotel Grand Hyatt Bali,"Pelayanan,Logistik/Rantai Pasokan"
1032900238,Beaudelab,"Layanan Kesehatan,Praktisi/Asisten Medis"
1032899986,Transfez,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032648560,Royal HaskoningDHV Indonesia,"Pelayanan,Pengacara / Asisten Legal"
1032900053,Citigroup Inc.,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032899509,DANA,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032900214,Marriott International,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032899353,KYZN,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032899355,Bayak cargo,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032899242,Marriott International,"Pelayanan,Logistik/Rantai Pasokan"
1032899311,Transfez,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032900142,KYZN,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
1032648505,Healthcare Provider & Hospital Group,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032899632,Philip Morris International,"Pelayanan,Logistik/Rantai Pasokan"
1032899421,KYZN,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032899688,CBN Group,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
1032899752,Dil Rani Restaurant,"Pelayanan,Angkatan Bersenjata"
1032899951,Kanvaz Patisserie Seminyak,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032899616,Dil Rani Restaurant,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032899602,PT Billa Corp Indonesia,"Seni/Media/Komunikasi,Periklanan"
1032899316,Marriott International,"Hotel/Restoran,Hotel/Pariwisata"
1032900041,Universal Music,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032648641,PT ABeam Consulting Indonesia,"Bangunan/Konstruksi,Properti/Real Estate"
1032648677,"PT Astra International,Tbk�Toyota Sales Operation","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032900152,KYZN,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032899899,Marriott International,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032648509,Jakarta Consulting,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032648593,PT Schneider Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032826350,Kawanlama,"Penjualan / Pemasaran,Merchandising"
1032648549,PT SC Johnson And Son Indonesia,"Teknik,Teknik Industri"
1032899354,PT Graha Karya Informasi,"Sains,Aktuaria/Statistik"
1032899312,Marriott International,"Layanan Kesehatan,Praktisi/Asisten Medis"
1032899227,Marriott International,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
1032648565,PT BSI Group Indonesia,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
1032826345,ibis Styles Jakarta Sunter,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032899697,Luisa Skincare,"Layanan Kesehatan,Diagnosa/Lainnya"
1032648573,PT Provis Garuda Services,"Akuntansi / Keuangan,Audit & Pajak"
1032773432,PT Asuransi Cigna,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan"
1032891699,PT Flextronics Technology Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
1032648572,PT ABeam Consulting Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032826336,ibis Styles Jakarta Sunter,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032773449,PT Asuransi Cigna,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan"
1032668640,PT. Rukita Bhinneka Indonesia,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032668657,PT Asuransi Cigna,"Penjualan / Pemasaran,Telesales/Telemarketing"
1032654013,PT Logique Digital Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032693049,PT Menara Permata Properti (Citadines Kuta Beach Bali),"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032648645,PT Sumbermitra Wisata Graha,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032648598,PT Eden Pangan Indonesia,"Penjualan / Pemasaran,Penjualan - Korporasi"
1032648644,PT Crowde Membangun Bangsa,"Pelayanan,Logistik/Rantai Pasokan"
1032648594,PT Home Credit Indonesia,"Penjualan / Pemasaran,Penjualan Ritel"
1032826357,ibis Styles Jakarta Sunter,"Hotel/Restoran,Hotel/Pariwisata"
1032826334,ibis Styles Jakarta Sunter,"Teknik,Teknik Lingkungan"
1032648547,PT Mid Solusi Nusantara,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
1032648655,PT Schlumberger Geophysics Nusantara,"Manufaktur,Pemeliharaan"
1032648543,PT Asuransi Allianz Life Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032648501,Marriott International,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
1032648632,"PT Asuransi Bintang, Tbk","Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032648637,"PT Goodyear Indonesia, Tbk","Teknik,Mekanikal"
1032648635,Hotel Grand Hyatt Bali,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032826346,ibis Styles Jakarta Sunter,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032648660,Marriott International,"Akuntansi / Keuangan,Keuangan / Investasi Perusahaan "
1032648653,PT Ecart Webportal Indonesia,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
1032648627,PT Global Digital Niaga,"Layanan Kesehatan,Praktisi/Asisten Medis"
1032657002,Marriott International,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032648504,IDP International Education Specialists,
1032707685,PT Finfleet Teknologi Indonesia,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032648630,PT Ecart Webportal Indonesia,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032730334,Philip Morris International,"Pelayanan,Logistik/Rantai Pasokan"
1032648666,Marriott International,"Hotel/Restoran,Hotel/Pariwisata"
1032648684,Marriott International,"Sumber Daya Manusia/Personalia,Sekretaris"
1032648510,PT Bank Jago Tbk,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032826360,Tripledot Studios,"Seni/Media/Komunikasi,Hiburan"
1032648563,PT Provis Garuda Services,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032648617,Grand Hyatt Jakarta,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032648525,"PT Summarecon Agung, Tbk","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032648621,PT ABC Cooking Studio Indonesia,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032648520,International Labour Organization,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032723531,boleh.net.id,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032648676,Marriott International,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032657032,Gokomodo,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032648591,Steven sebagai rekruter PT.Transporindo Agung Sejahtera,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032654144,Hypefast,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
1032648626,International Labour Organization,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032648657,A Personal Finance Application Helping Indonesian Consumers,"Bangunan/Konstruksi,Properti/Real Estate"
1032648599,"PT Astra International,Tbk�Toyota Sales Operation","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
1032648664,A Personal Finance Application Helping Indonesian Consumers,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032648503,Marriott International,"Hotel/Restoran,Hotel/Pariwisata"
1032648589,Marriott International,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032648661,National Oilwell Varco,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan"
1032648584,Prudential Corporation Asia,"Seni/Media/Komunikasi,Hubungan Masyarakat"
1032648615,Anantara Seminyak Bali,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
1032648522,Marriott International,"Hotel/Restoran,Hotel/Pariwisata"
1032648678,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032648623,Qontak,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032648625,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032648516,PT Bank Jago Tbk,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032648612,Citigroup Inc.,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032648506,PT Saf Indonusa,"Manufaktur,Pembelian/Manajemen Material"
1032648533,Citigroup Inc.,"Layanan Kesehatan,Farmasi"
1032648578,SecondMuse,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
1032904836,Deutsche Bank,"Akuntansi / Keuangan,Audit & Pajak"
1032648535,PT Chandra Asri Petrochemical Tbk,"Pelayanan,Pengacara / Asisten Legal"
1032648531,Marriott International,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032648541,Healthcare Provider & Hospital Group,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013490,PT Appfuxion Consulting,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
1032648511,Think Web,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032648562,DANA,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013489,PT Materee Nusantara Utama,"Manufaktur,Pembelian/Manajemen Material"
4013487,Bandoengsche Melk Centrale Resto & Lounge,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013486,PT Home Credit Indonesia,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan"
4013484,PT Materee Nusantara Utama,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan"
4013483,PT Xian Sinar Matahari Indonesia,"Teknik,Teknik Elektro"
4002789,Khayangan Beauty Studio,"Pelayanan,Perawatan Pribadi"
4013480,PT Fuse Nano Tekno,"Penjualan / Pemasaran,Telesales/Telemarketing"
4013479,PT Vangarnis Jaya Abadi,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013475,PT Delta Digital Technology,"Penjualan / Pemasaran,Penjualan Ritel"
4013474,Yayasan Bina Nusantara,"Pelayanan,Layanan Pelanggan"
4013473,Yayasan Bina Nusantara,"Pendidikan/Pelatihan,Pendidikan"
4013472,PT Central Coolindo Lestari,"Teknik,Teknik Elektro"
4013471,PT Central Coolindo Lestari,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4013470,PT Central Coolindo Lestari,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4013466,Pt clinindo tama indonesia,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013464,,"Pendidikan/Pelatihan,Pelatihan & Pengembangan"
4013463,ADR Group Of Companies (PT Selamat Sempurna Tbk.),"Penjualan / Pemasaran,Penjualan - Korporasi"
4013462,,"Teknik,Mekanikal"
4013461,,"Pendidikan/Pelatihan,Pendidikan"
4013460,,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013459,Telur Gulung Sultan,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013458,,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4013456,,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4013454,,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013452,Minnie Baby Co,"Pelayanan,Perawatan Pribadi"
4013451,PT Kotamas Makmur,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013450,ReBumi,"Penjualan / Pemasaran,Penjualan Ritel"
4013449,PT Kemang Karya Rasa,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013448,PT. ALPHA INDO SOFT,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013447,PT Juke Solusi Teknologi,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013444,Jelita Fashion Shop,"Penjualan / Pemasaran,Penjualan Ritel"
4013443,Kiddy Mandarin Course,"Pendidikan/Pelatihan,Pendidikan"
4013442,English Land Indonesia,"Pendidikan/Pelatihan,Pendidikan"
4013440,PT Surya Warna Putra,"Lainnya,Lainnya/Kategori tidak tersedia"
4013439,Kurnia Ciptamoda Gemilang,"Penjualan / Pemasaran,Penjualan Ritel"
4013438,PT BDP Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
4013437,PT Tigamitra Adhi Perkasa,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan"
4013435,Ava Steam Perfect,"Lainnya,Pekerjaan Umum"
4013434,I.U The Resto,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013433,Fensdecor,"Bangunan/Konstruksi,Arsitek/Desain Interior"
4013431,PT BDP Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
4013430,Honey honey store,"Penjualan / Pemasaran,Digital Marketing"
4013429,BLOOM Development Centre,"Pelayanan,Perawatan Pribadi"
4013428,PT. Sapta Visi Dinamika,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013427,PT. Warna Makmur Abadi,"Penjualan / Pemasaran,Penjualan Ritel"
4013426,PT. PERSOLKELLY Recruitment Indonesia,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4013425,,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan"
4013424,PT Polymark Reaindo Plus,"Teknik,Teknik Elektro"
4013423,PT Cahaya Benteng Mas,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4013422,PT Polymark Reaindo Plus,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4013421,"PT Dian Swastatika Sentosa, Tbk","Penjualan / Pemasaran,Penjualan - Korporasi"
4013420,PT Quinos Pos Teknologi,"Penjualan / Pemasaran,Digital Marketing"
4013419,PT Polymark Reaindo Plus,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013418,PT Porto Indonesia Sejahtera,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4013417,PT Sembilan Sukses Abadi,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4013416,PT. Sapta Visi Dinamika,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4013415,PT IPDC Consulting & Advisory,"Penjualan / Pemasaran,Penjualan - Korporasi"
4013414,PT Trieksis Indonesia,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013413,PT Mesindo Agung Nusantara,"Penjualan / Pemasaran,Penjualan Ritel"
4013412,,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4013410,PT SCHOTT Igar Glass,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013409,PT Trieksis Indonesia,"Lainnya,Pekerjaan Umum"
4013356,Toko Main Bulutangkis,"Penjualan / Pemasaran,Penjualan Ritel"
4005390,PT Hakuna Matata Retail,"Sumber Daya Manusia/Personalia,Sekretaris"
4013408,PT Trieksis Indonesia,"Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan"
4013407,PT Mastrada,"Akuntansi / Keuangan,Audit & Pajak"
4013405,PT CIMB Niaga Auto Finance,"Sains,Aktuaria/Statistik"
4013403,PT. Orderplus Technologies Indonesia,"Seni/Media/Komunikasi,Periklanan"
4013402,Tante Door Factory,"Penjualan / Pemasaran,Digital Marketing"
4013401,PT Mega Niaga Sejahtera,"Manufaktur,Manufaktur"
4013400,PT Daewoong Pharmaceutical Company Indonesia,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4013315,PT Sinar Megah Istimewa,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4013398,PT Laut Timur Ardiprima,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4013397,"PT Indofood CBP Sukses Makmur, Tbk (Noodle Division)","Penjualan / Pemasaran,Penjualan - Korporasi"
4013396,TAICHAN SULTAN,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013395,PT Hexpharm Jaya Laboratories (a Kalbe company),"Manufaktur,Pemeliharaan"
4013394,PT. MAP BOGA ADIPERKASA TBK,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013393,The Blue Door Ubud,"Hotel/Restoran,Hotel/Pariwisata"
4013392,PT Selera Rasa Primer Universal,"Penjualan / Pemasaran,Digital Marketing"
4013390,PT. BITZER Compressors Indonesia,"Manufaktur,Penjaminan Kualitas / QA"
4013389,PT Kusuma Kemindo Sentosa,"Penjualan / Pemasaran,Penjualan - Korporasi"
4013388,Restaurant Angke Group,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4013387,The Roots Barbershop (Bali),"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4013386,PT Surya Cipta Sempurna,"Penjualan / Pemasaran,Penjualan Ritel"
4013385,Top Academy,"Pendidikan/Pelatihan,Pendidikan"
4013384,PT Bahari Eka Nusantara (Ben Line Agencies),"Pelayanan,Logistik/Rantai Pasokan"
4013383,,"Manufaktur,Pembelian/Manajemen Material"
4013382,PT Hamon Indonesia,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013381,PT Dwidasa Samsara Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013380,PT Surya Cipta Sempurna,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013379,PT Gudang Ada Globalindo,"Penjualan / Pemasaran,Penjualan Ritel"
4013378,PT Selahonje Jaya Abadi,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013377,Mutiara Multi Finance (Sragen),"Penjualan / Pemasaran,Digital Marketing"
4013376,Agung Sedayu Group,"Akuntansi / Keuangan,Audit & Pajak"
4013373,GENTE,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013372,308 Store (Semarang),"Penjualan / Pemasaran,Penjualan Ritel"
4013371,Uruz,"Penjualan / Pemasaran,Penjualan Ritel"
4013370,INDOFUN GAMES,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013369,Bank Sahabat Sampoerna,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013368,Kurnia Ciptamoda Gemilang,"Akuntansi / Keuangan,Audit & Pajak"
4012673,PT. IDN SOLAR TECH JAKARTA,"Pelayanan,Logistik/Rantai Pasokan"
4013367,Vivo Indonesia (Surabaya),"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013365,Vox Teneo Asia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012691,Perusahaan Ban Motor,"Manufaktur,Manufaktur"
4013363,PT Hakuna Matata Retail,"Pelayanan,Logistik/Rantai Pasokan"
4013362,Uruz,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013361,Kurnia Ciptamoda Gemilang,"Akuntansi / Keuangan,Audit & Pajak"
4013359,PT Infomedia Solusi Humanika,"Penjualan / Pemasaran,Penjualan Ritel"
4013357,STIE PGRI Dewantara,"Pendidikan/Pelatihan,Pendidikan"
4013355,Kurnia Ciptamoda Gemilang,"Akuntansi / Keuangan,Audit & Pajak"
4013354,,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4013353,PT Mitra Kasih Perkasa,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013352,PT Star Cosmos,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013351,Urban Fresh,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013350,Doctor Computer,"Pelayanan,Layanan Pelanggan"
4013349,Olala Beauty Bar,"Pelayanan,Perawatan Pribadi"
4013348,PT Plataran Indonesia (JKT),"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4013347,Amara Textile,"Lainnya,Pekerjaan Umum"
4013346,,"Sumber Daya Manusia/Personalia,Sekretaris"
4013345,EZV SERVICES INDONESIA,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013343,PT Bahari Eka Nusantara (Ben Line Agencies),"Penjualan / Pemasaran,Penjualan - Jasa Keuangan"
4013342,PT. Iforce Consulting Indonesia – www.iforce.co.id,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013340,Three SL Printing,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4013339,PT. Waktu Cipta Dimensi,"Penjualan / Pemasaran,Penjualan Ritel"
4013338,Ocean Dream Studio Bali,"Hotel/Restoran,Hotel/Pariwisata"
4013334,Bubble D’Ring (palembang),"Penjualan / Pemasaran,Penjualan Ritel"
4013332,PT Infomedia Solusi Humanika,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4013331,PT Fundo Sukses Bersama,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013330,Agung Sedayu Group,"Manufaktur,Pemeliharaan"
4013328,HPI-Agro,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013327,SPA Shoot,"Pelayanan,Perawatan Pribadi"
4013326,PT Bravo Persada Nusantara,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4013325,Kopi Dulu Baru Kamu,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4013324,Bina Mitra Jasa,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4013323,PT Tiens Indonesia Logistics Trading,"Manufaktur,Pemeliharaan"
4013322,PT Bravo Persada Nusantara,"Penjualan / Pemasaran,Penjualan - Korporasi"
4013321,EZV SERVICES INDONESIA,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4013320,PT NTT DATA Business Solutions,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4013319,Kanmo Group,"Penjualan / Pemasaran,Merchandising"
4012806,"Bagas Gemilang Satwika, PT","Penjualan / Pemasaran,Penjualan Ritel"
4013318,Amartha (Salatiga),"Pelayanan,Logistik/Rantai Pasokan"
4013317,PT Doran Sukses Indonesia,"Penjualan / Pemasaran,Digital Marketing"
4013316,Kanmo Group,"Penjualan / Pemasaran,Merchandising"
4013313,OTO Group,"Pelayanan,Layanan Pelanggan"
4013312,Yayasan Ibnu Hafidz Center,"Pendidikan/Pelatihan,Pendidikan"
4013311,PT Administrasi Medika,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4013310,K-Eats,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
